Date,Product_ID,Location,Demand,Price,Promotion,Stock_Level,Day_of_Week,Is_Holiday
2025-09-02,A123,Berlin,110,10.14,No,134,Tuesday,No
2025-09-03,B234,Berlin,102,10.67,No,55,Wednesday,No
2025-09-04,C345,Berlin,97,8.85,Yes,205,Thursday,No
2025-09-05,A123,Berlin,103,9.24,Yes,240,Friday,No
2025-09-06,B234,Munich,110,11.31,No,272,Saturday,No
2025-09-07,C345,Munich,106,8.95,No,112,Sunday,No
2025-09-08,A123,Berlin,80,12.3,No,50,Monday,No
2025-09-09,B234,Munich,77,9.53,No,170,Tuesday,No
2025-09-10,C345,Hamburg,78,10.04,No,292,Wednesday,No
2025-09-11,A123,Munich,110,10.48,No,128,Thursday,No
2025-09-12,B234,Munich,104,9.04,No,252,Friday,No
2025-09-13,C345,Hamburg,119,10.46,Yes,294,Saturday,No
2025-09-14,A123,Berlin,90,11.01,Yes,279,Sunday,No
2025-09-15,B234,Hamburg,103,9.43,No,254,Monday,No
2025-09-16,C345,Munich,91,9.25,No,253,Tuesday,No
2025-09-17,A123,Hamburg,92,11.14,No,78,Wednesday,No
2025-09-18,B234,Berlin,97,9.03,No,166,Thursday,No
2025-09-19,C345,Munich,116,9.31,No,299,Friday,No
2025-09-20,A123,Berlin,125,10.99,No,217,Saturday,No
2025-09-21,B234,Hamburg,96,10.74,Yes,197,Sunday,No
2025-09-22,C345,Hamburg,98,11.15,No,291,Monday,No
2025-09-23,A123,Hamburg,108,8.98,No,123,Tuesday,No
2025-09-24,B234,Munich,108,9.0,Yes,252,Wednesday,No
2025-09-25,C345,Berlin,100,10.35,No,243,Thursday,No
2025-09-26,A123,Hamburg,85,10.53,No,268,Friday,No
2025-09-27,B234,Berlin,106,10.19,Yes,210,Saturday,No
2025-09-28,C345,Berlin,110,11.08,No,268,Sunday,No
2025-09-29,A123,Munich,76,10.0,No,253,Monday,No
2025-09-30,B234,Munich,87,10.12,No,139,Tuesday,No
2025-10-01,C345,Hamburg,117,11.26,Yes,126,Wednesday,No
2025-10-02,A123,Berlin,91,9.17,No,59,Thursday,No
2025-10-03,B234,Berlin,91,10.31,Yes,216,Friday,No
2025-10-04,C345,Berlin,97,10.36,No,138,Saturday,No
2025-10-05,A123,Munich,100,9.37,Yes,194,Sunday,No
2025-10-06,B234,Hamburg,92,10.01,No,170,Monday,No
2025-10-07,C345,Berlin,98,9.97,No,179,Tuesday,No
2025-10-08,A123,Berlin,105,9.38,Yes,298,Wednesday,No
2025-10-09,B234,Munich,106,8.7,Yes,173,Thursday,No
2025-10-10,C345,Berlin,87,9.16,No,115,Friday,No
2025-10-11,A123,Munich,103,10.01,Yes,156,Saturday,No
2025-10-12,B234,Hamburg,109,9.54,Yes,207,Sunday,No
2025-10-13,C345,Hamburg,98,8.61,Yes,155,Monday,No
2025-10-14,A123,Hamburg,95,11.67,No,110,Tuesday,No
2025-10-15,B234,Hamburg,109,10.07,No,296,Wednesday,No
2025-10-16,C345,Hamburg,111,9.94,No,230,Thursday,No
2025-10-17,A123,Hamburg,94,8.53,No,129,Friday,No
2025-10-18,B234,Berlin,101,11.0,No,231,Saturday,No
2025-10-19,C345,Berlin,95,11.56,No,63,Sunday,No
2025-10-20,A123,Berlin,94,10.33,No,154,Monday,No
2025-10-21,B234,Munich,108,9.66,No,180,Tuesday,No
2025-10-22,C345,Hamburg,91,9.96,No,169,Wednesday,No
2025-10-23,A123,Berlin,109,9.66,Yes,211,Thursday,No
2025-10-24,B234,Berlin,99,9.41,No,64,Friday,No
2025-10-25,C345,Berlin,112,9.7,No,200,Saturday,No
2025-10-26,A123,Hamburg,119,10.52,No,244,Sunday,No
2025-10-27,B234,Hamburg,97,10.37,Yes,278,Monday,No
2025-10-28,C345,Munich,128,12.44,No,213,Tuesday,No
2025-10-29,A123,Munich,99,11.25,No,275,Wednesday,No
2025-10-30,B234,Berlin,88,8.0,No,253,Thursday,No
2025-10-31,C345,Munich,115,10.81,No,225,Friday,No
2025-11-01,A123,Hamburg,100,12.75,Yes,259,Saturday,No
2025-11-02,B234,Berlin,97,11.08,Yes,242,Sunday,No
2025-11-03,C345,Hamburg,99,9.29,No,86,Monday,No
2025-11-04,A123,Berlin,94,10.9,No,221,Tuesday,No
2025-11-05,B234,Hamburg,102,9.71,No,87,Wednesday,No
2025-11-06,C345,Hamburg,97,8.92,No,105,Thursday,No
2025-11-07,A123,Berlin,107,10.14,No,117,Friday,No
2025-11-08,B234,Berlin,108,11.37,Yes,75,Saturday,No
2025-11-09,C345,Munich,102,11.21,No,271,Sunday,No
2025-11-10,A123,Berlin,90,9.78,No,277,Monday,No
2025-11-11,B234,Berlin,93,9.48,No,68,Tuesday,No
2025-11-12,C345,Berlin,92,11.52,Yes,58,Wednesday,No
2025-11-13,A123,Munich,105,11.26,No,272,Thursday,No
2025-11-14,B234,Hamburg,97,9.64,No,191,Friday,No
2025-11-15,C345,Hamburg,99,9.33,No,194,Saturday,No
2025-11-16,A123,Munich,96,10.1,No,79,Sunday,No
2025-11-17,B234,Munich,120,9.28,No,174,Monday,No
2025-11-18,C345,Hamburg,93,11.54,No,241,Tuesday,No
2025-11-19,A123,Munich,95,9.77,No,55,Wednesday,No
2025-11-20,B234,Berlin,90,11.76,No,175,Thursday,No
2025-11-21,C345,Berlin,122,9.0,No,194,Friday,No
2025-11-22,A123,Berlin,97,8.95,No,228,Saturday,No
2025-11-23,B234,Munich,97,10.07,No,239,Sunday,No
2025-11-24,C345,Berlin,99,10.17,No,212,Monday,No
2025-11-25,A123,Berlin,79,9.98,Yes,225,Tuesday,No
2025-11-26,B234,Munich,112,9.19,No,103,Wednesday,No
2025-11-27,C345,Berlin,94,9.78,Yes,71,Thursday,No
2025-11-28,A123,Hamburg,110,9.5,Yes,70,Friday,No
2025-11-29,B234,Munich,101,8.35,Yes,176,Saturday,No
2025-11-30,C345,Hamburg,112,9.47,Yes,236,Sunday,No
2025-12-01,A123,Hamburg,96,9.69,No,166,Monday,No
2025-12-02,B234,Berlin,100,8.49,No,132,Tuesday,No
2025-12-03,C345,Munich,95,10.89,No,124,Wednesday,No
2025-12-04,A123,Hamburg,96,11.69,Yes,65,Thursday,No
2025-12-05,B234,Berlin,85,10.04,No,89,Friday,No
2025-12-06,C345,Berlin,100,8.65,No,84,Saturday,No
2025-12-07,A123,Hamburg,102,9.78,No,164,Sunday,No
2025-12-08,B234,Munich,108,9.86,No,248,Monday,No
2025-12-09,C345,Berlin,101,10.22,Yes,118,Tuesday,No
2025-12-10,A123,Berlin,86,11.81,Yes,299,Wednesday,No
2025-12-11,B234,Munich,93,8.92,No,157,Thursday,No
2025-12-12,C345,Munich,121,10.32,Yes,71,Friday,No
2025-12-13,A123,Berlin,102,10.81,No,99,Saturday,No
2025-12-14,B234,Hamburg,91,10.76,No,258,Sunday,No
2025-12-15,C345,Berlin,96,11.11,No,68,Monday,No
2025-12-16,A123,Munich,88,10.0,No,53,Tuesday,No
2025-12-17,B234,Berlin,100,9.98,Yes,73,Wednesday,No
2025-12-18,C345,Berlin,106,10.18,Yes,73,Thursday,No
2025-12-19,A123,Berlin,111,10.0,No,158,Friday,No
2025-12-20,B234,Hamburg,97,9.23,No,294,Saturday,No
2025-12-21,C345,Berlin,92,10.21,No,112,Sunday,No
2025-12-22,A123,Hamburg,84,10.51,No,105,Monday,No
2025-12-23,B234,Hamburg,90,9.45,No,276,Tuesday,No
2025-12-24,C345,Munich,106,10.48,No,156,Wednesday,No
2025-12-25,A123,Berlin,97,9.26,No,148,Thursday,No
2025-12-26,B234,Berlin,101,9.67,No,58,Friday,No
2025-12-27,C345,Munich,83,9.84,No,135,Saturday,No
2025-12-28,A123,Munich,88,11.08,No,209,Sunday,No
2025-12-29,B234,Hamburg,88,10.31,No,267,Monday,No
2025-12-30,C345,Berlin,118,10.82,Yes,141,Tuesday,No
2025-12-31,A123,Berlin,103,10.25,Yes,71,Wednesday,No
2026-01-01,B234,Hamburg,93,10.5,No,291,Thursday,No
2026-01-02,C345,Hamburg,105,9.75,No,169,Friday,No
2026-01-03,A123,Hamburg,111,10.02,Yes,260,Saturday,No
2026-01-04,B234,Berlin,101,11.01,No,123,Sunday,No
2026-01-05,C345,Munich,103,8.5,Yes,147,Monday,No
2026-01-06,A123,Berlin,93,10.01,No,240,Tuesday,No
2026-01-07,B234,Berlin,98,10.18,No,53,Wednesday,No
2026-01-08,C345,Berlin,103,10.52,Yes,53,Thursday,No
2026-01-09,A123,Hamburg,102,10.19,Yes,266,Friday,No
2026-01-10,B234,Munich,108,10.09,No,251,Saturday,No
2026-01-11,C345,Hamburg,72,8.98,No,95,Sunday,No
2026-01-12,A123,Munich,83,9.47,No,288,Monday,No
2026-01-13,B234,Munich,105,11.28,No,124,Tuesday,No
2026-01-14,C345,Berlin,99,11.65,No,179,Wednesday,No
2026-01-15,A123,Munich,93,10.71,No,182,Thursday,No
2026-01-16,B234,Hamburg,89,9.22,No,160,Friday,No
2026-01-17,C345,Berlin,106,10.88,No,83,Saturday,No
2026-01-18,A123,Hamburg,104,10.71,No,188,Sunday,No
2026-01-19,B234,Berlin,86,9.25,No,212,Monday,No
2026-01-20,C345,Munich,98,9.99,No,85,Tuesday,No
2026-01-21,A123,Munich,100,13.24,No,60,Wednesday,No
2026-01-22,B234,Hamburg,98,10.6,No,283,Thursday,No
2026-01-23,C345,Munich,99,9.78,No,87,Friday,No
2026-01-24,A123,Munich,110,9.06,No,75,Saturday,No
2026-01-25,B234,Munich,98,10.13,No,233,Sunday,No
2026-01-26,C345,Munich,94,10.72,No,170,Monday,No
2026-01-27,A123,Munich,90,12.61,Yes,214,Tuesday,No
2026-01-28,B234,Berlin,99,10.83,Yes,242,Wednesday,No
2026-01-29,C345,Hamburg,120,10.39,No,72,Thursday,No
2026-01-30,A123,Berlin,88,11.12,Yes,296,Friday,No
2026-01-31,B234,Berlin,93,8.25,Yes,297,Saturday,No
2026-02-01,C345,Hamburg,96,8.67,No,297,Sunday,No
2026-02-02,A123,Berlin,100,10.01,No,85,Monday,No
2026-02-03,B234,Berlin,89,10.29,No,99,Tuesday,No
2026-02-04,C345,Hamburg,111,7.57,No,127,Wednesday,No
2026-02-05,A123,Munich,135,12.13,No,228,Thursday,No
2026-02-06,B234,Munich,99,9.2,No,194,Friday,No
2026-02-07,C345,Hamburg,95,8.67,No,291,Saturday,No
2026-02-08,A123,Berlin,96,10.61,No,123,Sunday,No
2026-02-09,B234,Hamburg,89,12.24,No,108,Monday,No
2026-02-10,C345,Munich,112,7.98,No,259,Tuesday,No
2026-02-11,A123,Berlin,103,10.68,No,269,Wednesday,No
2026-02-12,B234,Hamburg,98,7.91,No,151,Thursday,No
2026-02-13,C345,Munich,120,10.21,No,256,Friday,No
2026-02-14,A123,Berlin,121,7.64,No,197,Saturday,No
2026-02-15,B234,Berlin,118,9.06,Yes,81,Sunday,No
2026-02-16,C345,Hamburg,89,10.22,No,277,Monday,No
2026-02-17,A123,Berlin,98,11.01,No,50,Tuesday,No
2026-02-18,B234,Berlin,100,10.87,Yes,75,Wednesday,No
2026-02-19,C345,Munich,105,10.85,No,65,Thursday,No
2026-02-20,A123,Munich,122,9.76,No,199,Friday,No
2026-02-21,B234,Berlin,97,9.64,No,133,Saturday,No
2026-02-22,C345,Berlin,112,10.43,No,194,Sunday,No
2026-02-23,A123,Hamburg,85,9.76,No,226,Monday,No
2026-02-24,B234,Berlin,96,10.05,No,105,Tuesday,No
2026-02-25,C345,Berlin,104,10.06,Yes,289,Wednesday,No
2026-02-26,A123,Munich,101,11.04,No,176,Thursday,No
2026-02-27,B234,Berlin,102,9.88,No,249,Friday,No
2026-02-28,C345,Munich,86,10.35,No,294,Saturday,No
2026-03-01,A123,Berlin,105,9.9,No,275,Sunday,No
2026-03-02,B234,Munich,110,7.9,Yes,234,Monday,No
2026-03-03,C345,Hamburg,97,10.46,No,298,Tuesday,No
2026-03-04,A123,Hamburg,105,9.1,No,252,Wednesday,No
2026-03-05,B234,Munich,106,10.01,No,131,Thursday,No
2026-03-06,C345,Hamburg,98,9.83,Yes,270,Friday,No
2026-03-07,A123,Berlin,95,10.47,No,270,Saturday,No
2026-03-08,B234,Munich,112,8.66,No,102,Sunday,No
2026-03-09,C345,Berlin,97,11.43,No,111,Monday,No
2026-03-10,A123,Munich,95,10.32,No,103,Tuesday,No
2026-03-11,B234,Hamburg,101,9.78,Yes,174,Wednesday,No
2026-03-12,C345,Munich,102,10.1,Yes,253,Thursday,No
2026-03-13,A123,Munich,83,11.14,No,86,Friday,No
2026-03-14,B234,Munich,81,10.06,Yes,243,Saturday,No
2026-03-15,C345,Berlin,89,9.98,No,154,Sunday,No
2026-03-16,A123,Munich,107,10.13,No,81,Monday,No
2026-03-17,B234,Berlin,89,10.87,No,107,Tuesday,No
2026-03-18,C345,Hamburg,83,9.53,No,88,Wednesday,No
2026-03-19,A123,Munich,88,10.19,No,61,Thursday,No
2026-03-20,B234,Hamburg,113,10.21,No,168,Friday,No
2026-03-21,C345,Munich,93,10.58,No,155,Saturday,No
2026-03-22,A123,Berlin,107,10.99,No,75,Sunday,No
2026-03-23,B234,Berlin,109,10.08,No,232,Monday,No
2026-03-24,C345,Berlin,107,9.53,Yes,138,Tuesday,No
2026-03-25,A123,Hamburg,94,10.68,Yes,241,Wednesday,No
2026-03-26,B234,Munich,102,8.43,No,263,Thursday,No
2026-03-27,C345,Munich,94,8.92,No,142,Friday,No
2026-03-28,A123,Munich,104,8.99,No,287,Saturday,No
2026-03-29,B234,Hamburg,103,9.28,No,282,Sunday,No
2026-03-30,C345,Berlin,121,8.61,No,231,Monday,No
2026-03-31,A123,Hamburg,102,10.96,Yes,249,Tuesday,No
2026-04-01,B234,Munich,101,9.66,No,115,Wednesday,No
2026-04-02,C345,Hamburg,103,8.28,No,63,Thursday,No
2026-04-03,A123,Hamburg,108,8.8,No,233,Friday,No
2026-04-04,B234,Hamburg,90,10.31,Yes,244,Saturday,No
2026-04-05,C345,Hamburg,98,8.37,No,290,Sunday,No
2026-04-06,A123,Hamburg,101,10.11,No,80,Monday,No
2026-04-07,B234,Munich,95,9.97,No,245,Tuesday,No
2026-04-08,C345,Hamburg,114,9.85,Yes,100,Wednesday,No
2026-04-09,A123,Hamburg,96,9.99,No,223,Thursday,No
2026-04-10,B234,Munich,124,8.9,No,243,Friday,No
2026-04-11,C345,Munich,114,9.47,No,93,Saturday,No
2026-04-12,A123,Munich,106,8.72,No,225,Sunday,No
2026-04-13,B234,Hamburg,99,9.23,No,281,Monday,No
2026-04-14,C345,Munich,107,9.35,No,157,Tuesday,No
2026-04-15,A123,Hamburg,91,9.39,No,275,Wednesday,No
2026-04-16,B234,Hamburg,108,9.63,No,53,Thursday,No
2026-04-17,C345,Hamburg,102,10.28,No,143,Friday,No
2026-04-18,A123,Berlin,104,9.86,No,100,Saturday,No
2026-04-19,B234,Berlin,96,9.6,No,188,Sunday,No
2026-04-20,C345,Berlin,101,9.11,Yes,92,Monday,No
2026-04-21,A123,Munich,91,9.12,No,163,Tuesday,No
2026-04-22,B234,Berlin,103,10.31,No,204,Wednesday,No
2026-04-23,C345,Hamburg,86,9.66,No,234,Thursday,No
2026-04-24,A123,Hamburg,104,9.84,No,264,Friday,No
2026-04-25,B234,Hamburg,100,11.43,No,257,Saturday,No
2026-04-26,C345,Hamburg,94,8.84,Yes,136,Sunday,No
2026-04-27,A123,Munich,107,9.35,No,68,Monday,No
2026-04-28,B234,Munich,95,11.36,No,165,Tuesday,No
2026-04-29,C345,Munich,98,9.82,No,220,Wednesday,No
2026-04-30,A123,Munich,98,9.95,No,228,Thursday,No
2026-05-01,B234,Hamburg,94,11.94,No,203,Friday,No
2026-05-02,C345,Munich,108,12.41,No,84,Saturday,No
2026-05-03,A123,Berlin,96,11.24,No,139,Sunday,No
2026-05-04,B234,Munich,103,9.56,No,127,Monday,No
2026-05-05,C345,Munich,92,10.3,Yes,188,Tuesday,No
2026-05-06,A123,Hamburg,113,8.49,Yes,146,Wednesday,No
2026-05-07,B234,Munich,90,10.1,Yes,278,Thursday,No
2026-05-08,C345,Berlin,104,10.3,No,269,Friday,No
2026-05-09,A123,Berlin,90,9.75,Yes,212,Saturday,No
2026-05-10,B234,Munich,117,10.04,No,288,Sunday,No
2026-05-11,C345,Hamburg,101,11.74,No,234,Monday,No
2026-05-12,A123,Hamburg,123,9.71,Yes,276,Tuesday,No
2026-05-13,B234,Berlin,109,10.16,No,135,Wednesday,No
2026-05-14,C345,Munich,101,10.16,No,137,Thursday,No
2026-05-15,A123,Berlin,101,10.65,No,105,Friday,No
2026-05-16,B234,Munich,103,9.95,No,117,Saturday,No
2026-05-17,C345,Munich,95,9.81,No,195,Sunday,No
2026-05-18,A123,Berlin,94,10.99,No,62,Monday,No
2026-05-19,B234,Hamburg,91,9.77,No,70,Tuesday,No
2026-05-20,C345,Munich,104,9.59,No,202,Wednesday,No
2026-05-21,A123,Munich,107,10.23,Yes,139,Thursday,No
2026-05-22,B234,Munich,105,9.96,No,76,Friday,No
2026-05-23,C345,Berlin,82,9.89,No,171,Saturday,No
2026-05-24,A123,Munich,94,10.78,Yes,201,Sunday,No
2026-05-25,B234,Munich,91,9.36,No,254,Monday,No
2026-05-26,C345,Berlin,102,9.12,Yes,134,Tuesday,No
2026-05-27,A123,Munich,89,10.48,No,279,Wednesday,No
2026-05-28,B234,Berlin,98,10.65,No,260,Thursday,No
2026-05-29,C345,Hamburg,84,10.11,Yes,206,Friday,No
2026-05-30,A123,Berlin,103,8.9,Yes,84,Saturday,No
2026-05-31,B234,Berlin,98,12.26,No,186,Sunday,No
2026-06-01,C345,Munich,86,10.46,No,245,Monday,No
2026-06-02,A123,Hamburg,102,10.42,No,190,Tuesday,No
2026-06-03,B234,Munich,99,8.85,Yes,259,Wednesday,No
2026-06-04,C345,Berlin,94,9.57,Yes,173,Thursday,No
2026-06-05,A123,Berlin,103,10.52,No,167,Friday,No
2026-06-06,B234,Berlin,101,10.61,Yes,223,Saturday,No
2026-06-07,C345,Munich,91,9.51,No,217,Sunday,No
2026-06-08,A123,Hamburg,75,11.91,No,151,Monday,No
2026-06-09,B234,Hamburg,96,10.5,No,295,Tuesday,No
2026-06-10,C345,Munich,95,9.41,No,104,Wednesday,No
2026-06-11,A123,Berlin,89,9.32,Yes,112,Thursday,No
2026-06-12,B234,Munich,100,9.2,No,150,Friday,No
2026-06-13,C345,Berlin,94,8.95,No,157,Saturday,No
2026-06-14,A123,Hamburg,101,9.97,No,84,Sunday,No
2026-06-15,B234,Hamburg,93,10.3,No,217,Monday,No
2026-06-16,C345,Munich,108,11.55,Yes,227,Tuesday,No
2026-06-17,A123,Berlin,104,10.75,No,242,Wednesday,No
2026-06-18,B234,Berlin,87,11.18,No,279,Thursday,No
2026-06-19,C345,Berlin,111,9.5,No,206,Friday,No
2026-06-20,A123,Hamburg,102,10.36,Yes,208,Saturday,No
2026-06-21,B234,Munich,105,10.01,Yes,286,Sunday,No
2026-06-22,C345,Munich,102,8.85,Yes,197,Monday,No
2026-06-23,A123,Hamburg,89,10.64,Yes,71,Tuesday,No
2026-06-24,B234,Hamburg,100,11.11,No,185,Wednesday,No
2026-06-25,C345,Berlin,93,9.44,No,174,Thursday,No
2026-06-26,A123,Hamburg,109,11.2,No,127,Friday,No
2026-06-27,B234,Munich,97,10.45,Yes,224,Saturday,No
2026-06-28,C345,Berlin,104,9.78,No,150,Sunday,No
2026-06-29,A123,Munich,115,10.66,Yes,225,Monday,No
2026-06-30,B234,Berlin,106,11.5,No,235,Tuesday,No
2026-07-01,C345,Hamburg,96,11.89,No,161,Wednesday,No
2026-07-02,A123,Berlin,110,10.19,No,73,Thursday,No
2026-07-03,B234,Berlin,117,11.11,No,175,Friday,No
2026-07-04,C345,Munich,95,11.6,No,126,Saturday,No
2026-07-05,A123,Munich,91,10.06,No,56,Sunday,No
2026-07-06,B234,Berlin,89,10.52,No,272,Monday,No
2026-07-07,C345,Berlin,118,8.27,No,59,Tuesday,No
2026-07-08,A123,Hamburg,109,9.27,Yes,109,Wednesday,No
2026-07-09,B234,Hamburg,98,10.03,Yes,143,Thursday,No
2026-07-10,C345,Berlin,83,8.45,No,203,Friday,No
2026-07-11,A123,Berlin,112,9.44,No,89,Saturday,No
2026-07-12,B234,Munich,105,11.28,Yes,197,Sunday,No
2026-07-13,C345,Hamburg,97,9.99,Yes,53,Monday,No
2026-07-14,A123,Berlin,103,11.32,No,205,Tuesday,No
2026-07-15,B234,Berlin,96,10.62,No,238,Wednesday,No
2026-07-16,C345,Berlin,104,8.61,No,212,Thursday,No
2026-07-17,A123,Berlin,97,9.22,Yes,200,Friday,No
2026-07-18,B234,Hamburg,89,10.01,No,206,Saturday,No
2026-07-19,C345,Berlin,104,10.46,Yes,259,Sunday,No
2026-07-20,A123,Berlin,112,10.33,No,85,Monday,No
2026-07-21,B234,Berlin,91,9.68,No,173,Tuesday,No
2026-07-22,C345,Hamburg,99,9.72,No,253,Wednesday,No
2026-07-23,A123,Berlin,109,10.54,Yes,199,Thursday,No
2026-07-24,B234,Munich,105,8.55,No,266,Friday,No
2026-07-25,C345,Berlin,111,9.04,No,163,Saturday,No
2026-07-26,A123,Hamburg,95,10.45,No,108,Sunday,No
2026-07-27,B234,Munich,100,9.46,Yes,154,Monday,No
2026-07-28,C345,Munich,103,10.37,No,195,Tuesday,No
2026-07-29,A123,Munich,112,10.14,No,218,Wednesday,No
2026-07-30,B234,Berlin,99,8.08,No,62,Thursday,No
2026-07-31,C345,Hamburg,106,9.21,No,235,Friday,No
2026-08-01,A123,Berlin,77,10.91,No,92,Saturday,No
2026-08-02,B234,Munich,103,9.31,No,155,Sunday,No
2026-08-03,C345,Hamburg,109,11.35,No,54,Monday,No
2026-08-04,A123,Hamburg,130,9.05,No,99,Tuesday,No
2026-08-05,B234,Hamburg,92,11.75,No,165,Wednesday,No
2026-08-06,C345,Munich,84,9.66,No,278,Thursday,No
2026-08-07,A123,Berlin,119,10.76,Yes,159,Friday,No
2026-08-08,B234,Berlin,97,10.7,No,146,Saturday,No
2026-08-09,C345,Munich,113,11.57,No,117,Sunday,No
2026-08-10,A123,Berlin,106,10.22,No,111,Monday,No
2026-08-11,B234,Berlin,103,10.68,No,122,Tuesday,No
2026-08-12,C345,Hamburg,101,9.55,Yes,241,Wednesday,No
2026-08-13,A123,Hamburg,113,9.8,No,111,Thursday,No
2026-08-14,B234,Munich,92,9.43,Yes,125,Friday,No
2026-08-15,C345,Munich,102,9.53,Yes,237,Saturday,No
2026-08-16,A123,Hamburg,92,7.18,No,170,Sunday,No
2026-08-17,B234,Berlin,104,9.83,No,184,Monday,No
2026-08-18,C345,Berlin,102,10.0,No,296,Tuesday,No
2026-08-19,A123,Munich,118,8.44,No,223,Wednesday,No
2026-08-20,B234,Berlin,96,10.96,No,235,Thursday,No
2026-08-21,C345,Hamburg,92,9.22,No,243,Friday,No
2026-08-22,A123,Berlin,83,10.05,No,278,Saturday,No
2026-08-23,B234,Berlin,104,10.78,Yes,216,Sunday,No
2026-08-24,C345,Munich,85,9.6,Yes,157,Monday,No
2026-08-25,A123,Hamburg,110,10.12,Yes,175,Tuesday,No
2026-08-26,B234,Berlin,99,10.03,No,88,Wednesday,No
2026-08-27,C345,Munich,103,10.24,No,109,Thursday,No
2026-08-28,A123,Berlin,110,10.13,Yes,160,Friday,No
2026-08-29,B234,Munich,113,9.88,No,110,Saturday,No
2026-08-30,C345,Munich,100,9.06,No,82,Sunday,No
2026-08-31,A123,Berlin,101,11.25,Yes,65,Monday,No
2026-09-01,B234,Berlin,101,10.13,No,287,Tuesday,No
2026-09-02,C345,Hamburg,110,9.61,No,281,Wednesday,No
2026-09-03,A123,Hamburg,115,8.58,No,219,Thursday,No
2026-09-04,B234,Hamburg,101,11.03,No,271,Friday,No
2026-09-05,C345,Berlin,92,8.95,No,82,Saturday,No
2026-09-06,A123,Berlin,105,10.46,No,283,Sunday,No
2026-09-07,B234,Munich,104,9.79,No,268,Monday,No
2026-09-08,C345,Munich,124,10.65,No,62,Tuesday,No
2026-09-09,A123,Berlin,109,11.57,No,177,Wednesday,No
2026-09-10,B234,Hamburg,99,9.01,No,154,Thursday,No
2026-09-11,C345,Hamburg,80,8.88,No,209,Friday,No
2026-09-12,A123,Hamburg,102,10.4,No,200,Saturday,No
2026-09-13,B234,Munich,103,11.21,No,249,Sunday,No
2026-09-14,C345,Munich,78,9.69,No,271,Monday,No
2026-09-15,A123,Hamburg,88,9.98,No,104,Tuesday,No
2026-09-16,B234,Berlin,102,8.6,No,66,Wednesday,No
2026-09-17,C345,Hamburg,101,11.02,Yes,157,Thursday,No
2026-09-18,A123,Munich,81,10.07,No,81,Friday,No
2026-09-19,B234,Hamburg,100,10.99,Yes,194,Saturday,No
2026-09-20,C345,Berlin,106,10.29,No,250,Sunday,No
2026-09-21,A123,Berlin,90,9.83,No,140,Monday,No
2026-09-22,B234,Berlin,101,11.02,No,153,Tuesday,No
2026-09-23,C345,Hamburg,95,10.17,No,286,Wednesday,No
2026-09-24,A123,Berlin,90,8.69,Yes,196,Thursday,No
2026-09-25,B234,Berlin,109,10.86,Yes,189,Friday,No
2026-09-26,C345,Berlin,90,11.39,No,73,Saturday,No
2026-09-27,A123,Munich,90,9.27,No,70,Sunday,No
2026-09-28,B234,Berlin,105,9.92,No,175,Monday,No
2026-09-29,C345,Hamburg,113,12.01,No,224,Tuesday,No
2026-09-30,A123,Munich,96,9.67,No,155,Wednesday,No
2026-10-01,B234,Hamburg,103,8.95,Yes,296,Thursday,No
2026-10-02,C345,Munich,95,9.41,No,89,Friday,No
2026-10-03,A123,Berlin,114,9.71,No,242,Saturday,No
2026-10-04,B234,Munich,97,11.14,No,152,Sunday,No
2026-10-05,C345,Berlin,85,9.57,Yes,241,Monday,No
2026-10-06,A123,Hamburg,106,10.78,No,97,Tuesday,No
2026-10-07,B234,Munich,108,10.36,No,159,Wednesday,No
2026-10-08,C345,Berlin,89,10.06,No,242,Thursday,No
2026-10-09,A123,Hamburg,92,10.02,No,119,Friday,No
2026-10-10,B234,Berlin,95,7.74,No,68,Saturday,No
2026-10-11,C345,Hamburg,92,10.5,No,169,Sunday,No
2026-10-12,A123,Munich,96,11.16,Yes,220,Monday,No
2026-10-13,B234,Munich,91,9.41,No,277,Tuesday,No
2026-10-14,C345,Munich,113,11.19,No,56,Wednesday,No
2026-10-15,A123,Hamburg,94,9.59,No,168,Thursday,No
2026-10-16,B234,Munich,113,9.92,No,158,Friday,No
2026-10-17,C345,Munich,95,10.25,Yes,141,Saturday,No
2026-10-18,A123,Munich,96,11.37,Yes,221,Sunday,No
2026-10-19,B234,Hamburg,99,8.09,No,193,Monday,No
2026-10-20,C345,Hamburg,102,10.69,No,185,Tuesday,No
2026-10-21,A123,Berlin,96,10.31,No,174,Wednesday,No
2026-10-22,B234,Hamburg,105,10.59,No,237,Thursday,No
2026-10-23,C345,Berlin,91,9.89,No,205,Friday,No
2026-10-24,A123,Berlin,100,9.69,Yes,275,Saturday,No
2026-10-25,B234,Berlin,120,12.07,No,124,Sunday,No
2026-10-26,C345,Hamburg,93,9.38,No,214,Monday,No
2026-10-27,A123,Hamburg,103,10.02,No,183,Tuesday,No
2026-10-28,B234,Hamburg,90,12.05,No,242,Wednesday,No
2026-10-29,C345,Hamburg,108,10.96,Yes,111,Thursday,No
2026-10-30,A123,Hamburg,95,8.34,No,258,Friday,No
2026-10-31,B234,Berlin,103,8.85,No,57,Saturday,No
2026-11-01,C345,Berlin,98,11.0,Yes,97,Sunday,No
2026-11-02,A123,Munich,87,10.09,No,175,Monday,No
2026-11-03,B234,Berlin,95,12.57,No,74,Tuesday,No
2026-11-04,C345,Munich,100,10.2,Yes,206,Wednesday,No
